date	time	source_timestamp	Canada - Alberta	Canada - British Columbia	Canada - Grand Princess	Canada - Manitoba	Canada - New Brunswick	Canada - Newfoundland and Labrador	Canada - Nova Scotia	Canada - Ontario	Canada - Prince Edward Island	Canada - Quebec	Canada - Saskatchewan
2020-04-20	23:18:46	2020-04-20 23:18:46	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:19:44	2020-04-20 23:19:44	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:20:34	2020-04-20 23:20:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:21:35	2020-04-20 23:21:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:22:34	2020-04-20 23:22:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:23:36	2020-04-20 23:23:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:24:37	2020-04-20 23:24:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:25:35	2020-04-20 23:25:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:26:39	2020-04-20 23:26:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:27:33	2020-04-20 23:27:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:28:40	2020-04-20 23:28:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:29:37	2020-04-20 23:29:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:30:33	2020-04-20 23:30:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:31:38	2020-04-20 23:31:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:32:37	2020-04-20 23:32:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:33:35	2020-04-20 23:33:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:34:33	2020-04-20 23:34:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:35:33	2020-04-20 23:35:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:36:34	2020-04-20 23:36:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:37:48	2020-04-20 23:37:48	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:38:31	2020-04-20 23:38:31	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:39:34	2020-04-20 23:39:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:40:42	2020-04-20 23:40:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:41:41	2020-04-20 23:41:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:42:35	2020-04-20 23:42:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:43:37	2020-04-20 23:43:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:44:33	2020-04-20 23:44:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:45:33	2020-04-20 23:45:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:46:36	2020-04-20 23:46:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:47:38	2020-04-20 23:47:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:48:36	2020-04-20 23:48:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:49:41	2020-04-20 23:49:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:50:34	2020-04-20 23:50:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:51:34	2020-04-20 23:51:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:52:39	2020-04-20 23:52:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:53:36	2020-04-20 23:53:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:54:35	2020-04-20 23:54:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:55:34	2020-04-20 23:55:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:56:40	2020-04-20 23:56:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:57:36	2020-04-20 23:57:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:58:34	2020-04-20 23:58:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-20	23:59:42	2020-04-20 23:59:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:00:34	2020-04-21 07:00:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:01:42	2020-04-21 07:01:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:02:37	2020-04-21 07:02:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:03:40	2020-04-21 07:03:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:04:52	2020-04-21 07:04:52	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:05:36	2020-04-21 07:05:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:06:33	2020-04-21 07:06:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:07:43	2020-04-21 07:07:43	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:08:31	2020-04-21 07:08:31	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:09:36	2020-04-21 07:09:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:10:34	2020-04-21 07:10:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:11:38	2020-04-21 07:11:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:12:40	2020-04-21 07:12:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:13:34	2020-04-21 07:13:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:14:36	2020-04-21 07:14:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:15:33	2020-04-21 07:15:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:16:46	2020-04-21 07:16:46	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:17:35	2020-04-21 07:17:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:18:35	2020-04-21 07:18:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:19:46	2020-04-21 07:19:46	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:20:41	2020-04-21 07:20:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:21:35	2020-04-21 07:21:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:22:36	2020-04-21 07:22:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:23:39	2020-04-21 07:23:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:24:34	2020-04-21 07:24:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:25:37	2020-04-21 07:25:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:26:33	2020-04-21 07:26:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:27:37	2020-04-21 07:27:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:28:38	2020-04-21 07:28:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:29:35	2020-04-21 07:29:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:30:35	2020-04-21 07:30:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:31:36	2020-04-21 07:31:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:32:36	2020-04-21 07:32:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:33:46	2020-04-21 07:33:46	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:34:34	2020-04-21 07:34:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:35:38	2020-04-21 07:35:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:36:37	2020-04-21 07:36:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:37:37	2020-04-21 07:37:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:38:34	2020-04-21 07:38:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:39:36	2020-04-21 07:39:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:40:37	2020-04-21 07:40:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:41:35	2020-04-21 07:41:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:42:35	2020-04-21 07:42:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:43:36	2020-04-21 07:43:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:44:51	2020-04-21 07:44:51	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:45:44	2020-04-21 07:45:44	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:46:36	2020-04-21 07:46:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:47:34	2020-04-21 07:47:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:48:36	2020-04-21 07:48:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:49:48	2020-04-21 07:49:48	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:50:35	2020-04-21 07:50:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:51:52	2020-04-21 07:51:52	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:52:39	2020-04-21 07:52:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:53:37	2020-04-21 07:53:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:54:42	2020-04-21 07:54:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:55:35	2020-04-21 07:55:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:56:35	2020-04-21 07:56:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:57:35	2020-04-21 07:57:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:58:35	2020-04-21 07:58:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	07:59:39	2020-04-21 07:59:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:00:39	2020-04-21 15:00:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:01:39	2020-04-21 15:01:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:02:40	2020-04-21 15:02:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:03:32	2020-04-21 15:03:32	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:04:42	2020-04-21 15:04:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:05:41	2020-04-21 15:05:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:06:35	2020-04-21 15:06:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:07:44	2020-04-21 15:07:44	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:08:34	2020-04-21 15:08:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:09:35	2020-04-21 15:09:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:10:31	2020-04-21 15:10:31	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:11:38	2020-04-21 15:11:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:12:36	2020-04-21 15:12:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:13:36	2020-04-21 15:13:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:14:53	2020-04-21 15:14:53	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:15:39	2020-04-21 15:15:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:16:44	2020-04-21 15:16:44	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:17:38	2020-04-21 15:17:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:18:37	2020-04-21 15:18:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:19:33	2020-04-21 15:19:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:20:35	2020-04-21 15:20:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:21:53	2020-04-21 15:21:53	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:22:44	2020-04-21 15:22:44	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:23:38	2020-04-21 15:23:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:24:40	2020-04-21 15:24:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:25:40	2020-04-21 15:25:40	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:26:41	2020-04-21 15:26:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
